ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11232463,JB154315,12/1/2009 12:00,060XX S MENARD AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,FALSE,812,8,13,64,2,,,2009,2/17/2018 15:55,,,
11635491,JC200181,1/1/2014 12:05,012XX W 98TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2213,22,21,73,11,,,2014,3/27/2019 16:10,,,
11231445,JB153118,1/1/2015 9:00,034XX N BROADWAY,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,RESTAURANT,FALSE,FALSE,1925,19,44,6,12,,,2015,2/16/2018 15:53,,,
11189512,JA565504,12/15/2016 8:00,035XX S MICHIGAN AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,213,2,3,35,26,,,2016,2/16/2018 15:53,,,
11232162,JB154018,2/1/2016 9:00,004XX W 126TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,523,5,9,53,11,,,2016,2/16/2018 15:53,,,
11232212,JB154097,6/7/2017 0:00,034XX N SOUTHPORT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1922,19,44,6,11,,,2017,2/16/2018 15:53,,,
11231792,JB152997,11/13/2017 17:33,043XX N BROADWAY,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1915,19,46,3,6,,,2017,2/16/2018 15:53,,,
11228746,JB149324,12/16/2016 0:00,009XX N LECLAIRE AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,APARTMENT,FALSE,FALSE,1531,15,37,25,26,,,2016,2/16/2018 15:53,,,
11231692,JB153477,9/18/2017 9:00,071XX S SPAULDING AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,831,8,18,66,11,,,2017,2/16/2018 15:53,,,
11231897,JB153081,11/2/2017 18:00,078XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,624,6,6,69,6,,,2017,2/16/2018 15:53,,,
11231340,JB152897,2/10/2017 0:01,029XX N ALBANY AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,FALSE,FALSE,1411,14,35,21,26,,,2017,2/16/2018 15:53,,,
11231378,JB152963,4/10/2017 0:00,052XX W CONGRESS PKWY,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,APARTMENT,TRUE,FALSE,1522,15,29,25,26,,,2017,5/9/2018 15:48,,,
11232681,JB154509,12/15/2015 14:00,046XX W BERTEAU AVE,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,APARTMENT,FALSE,FALSE,1722,17,45,15,11,,,2015,2/17/2018 15:55,,,
11231389,JB152966,6/13/2017 0:00,051XX S MICHIGAN AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,APARTMENT,FALSE,FALSE,225,2,3,40,26,,,2017,2/16/2018 15:53,,,
11635488,JC200695,12/14/2017 17:40,073XX S RIDGELAND AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,324,3,8,43,11,,,2017,3/27/2019 16:10,,,
7153921,HR562323,9/29/2009 12:00,013XX N CLARK ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1824,18,42,8,6,,,2009,8/17/2015 15:03,,,
11231288,JB152888,1/1/2017 12:00,006XX W 63RD ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,OTHER,FALSE,FALSE,723,7,16,68,26,,,2017,2/16/2018 15:53,,,
11232049,JB152439,12/30/2017 23:00,035XX W MC LEAN AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,FALSE,FALSE,1413,14,26,22,2,,,2017,2/16/2018 15:53,,,
11635037,JC200109,11/1/2017 14:00,029XX W POLK ST,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,1135,11,28,27,08A,,,2017,3/27/2019 16:10,,,
11231693,JB153295,9/1/2017 9:00,042XX S MOZART ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,921,9,14,58,26,,,2017,2/16/2018 15:53,,,
11043847,JA378262,8/4/2017 21:30,003XX W RANDOLPH ST,870,THEFT,POCKET-PICKING,PARK PROPERTY,FALSE,FALSE,122,1,42,32,6,,,2017,8/11/2017 15:53,,,
11231656,JB153163,11/30/2017 10:00,085XX S KOSTNER AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,834,8,18,70,26,,,2017,2/16/2018 15:53,,,
11231361,JB152920,5/1/2015 0:00,073XX S DORCHESTER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,324,3,5,43,11,,,2015,2/16/2018 15:53,,,
11045001,JA380061,8/4/2017 13:00,003XX E RANDOLPH ST,870,THEFT,POCKET-PICKING,PARK PROPERTY,FALSE,FALSE,114,1,42,32,6,,,2017,8/11/2017 15:53,,,
11045003,JA379390,8/4/2017 21:00,003XX E RANDOLPH ST,870,THEFT,POCKET-PICKING,PARK PROPERTY,FALSE,FALSE,114,1,42,32,6,,,2017,8/11/2017 15:53,,,
7265169,HR679482,12/8/2009 10:45,039XX S WELLS ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,925,9,3,37,18,,,2009,8/17/2015 15:03,,,
11036046,JA368285,1/1/2015 0:01,048XX S LANGLEY AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,223,2,4,38,20,,,2015,8/9/2017 15:49,,,
11036019,JA368165,12/30/2015 0:01,101XX S CARPENTER ST,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,FALSE,FALSE,2232,22,34,73,2,,,2015,7/31/2017 15:53,,,
11036043,JA368214,1/1/2013 0:01,102XX S NORMAL AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,FALSE,TRUE,2232,22,9,73,20,,,2013,10/27/2017 15:52,,,
11036042,JA368231,10/19/2015 0:01,013XX W WASHBURNE AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,FALSE,FALSE,1233,12,2,28,2,,,2015,1/16/2018 16:00,,,
11036280,JA370078,6/17/2014 16:25,050XX S INDIANA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,224,2,3,38,11,,,2014,7/31/2017 15:53,,,
11035992,JA368139,11/9/2015 0:01,042XX W VAN BUREN ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,1132,11,24,26,20,,,2015,8/4/2017 15:48,,,
11036494,JA370276,1/1/2014 0:01,104XX S WABASH AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,512,5,9,49,20,,,2014,7/31/2017 15:53,,,
11036834,JA370829,11/24/2014 12:00,018XX S HAMLIN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1014,10,24,29,11,,,2014,7/31/2017 15:53,,,
9895773,HX546181,12/14/2014 12:26,080XX S KEELER AVE,890,THEFT,FROM BUILDING,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,834,8,13,70,6,,,2014,7/31/2017 15:53,,,
11046497,JA381151,8/4/2017 21:00,003XX E RANDOLPH ST,810,THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,114,1,42,32,6,,,2017,8/11/2017 15:53,,,
7171329,HR581713,10/10/2009 21:50,024XX W NORTH SHORE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2412,24,50,2,6,,,2009,8/17/2015 15:03,,,
10552368,HZ264698,5/14/2016 19:30,010XX N LAVERGNE AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1531,15,37,25,18,,,2016,2/17/2018 15:52,,,
11156448,JA505185,9/25/2017 12:45,100XX W OHARE ST,2091,NARCOTICS,FORFEIT PROPERTY,AIRPORT/AIRCRAFT,TRUE,FALSE,1651,16,41,76,18,,,2017,2/17/2018 15:52,,,
11635297,JC200366,2/14/2014 8:00,048XX W CONCORD PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,FALSE,FALSE,2533,25,37,25,11,,,2014,3/27/2019 16:10,,,
11231455,JB153113,10/29/2015 6:49,115XX S HALSTED ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,GAS STATION,FALSE,FALSE,524,5,34,53,11,,,2015,2/17/2018 15:52,,,
9763367,HX360256,7/25/2014 17:30,004XX N CENTRAL AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,TRUE,FALSE,1523,15,28,25,18,,,2014,2/17/2018 15:52,,,
11232505,JB154426,12/14/2017 9:30,011XX W FARWELL AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,2431,24,49,1,08B,,,2017,2/17/2018 15:55,,,
11232437,JB154345,9/1/2017 1:00,0000X N LOCKWOOD AVE,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,1522,15,28,25,6,,,2017,2/17/2018 15:55,,,
11232536,JB154575,2/16/2017 0:00,006XX E BOWEN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,214,2,4,38,11,,,2017,2/17/2018 15:55,,,
10956057,JA275719,5/6/2017 11:00,002XX E 71ST ST,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,FALSE,TRUE,322,3,6,69,17,,,2017,2/17/2018 15:55,,,
11232677,JB154281,1/1/2016 0:01,018XX N LAMON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,WAREHOUSE,FALSE,FALSE,2533,25,37,25,11,,,2016,2/17/2018 15:55,,,
11232730,JB154365,2/4/2018 0:50,015XX W 47TH ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,933,9,20,61,6,,,2018,2/17/2018 15:55,,,
11232280,JB154153,11/30/2017 17:45,018XX N MILWAUKEE AVE,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",VEHICLE NON-COMMERCIAL,FALSE,FALSE,1434,14,1,22,11,,,2017,2/17/2018 15:55,,,
11232737,JB154258,6/23/2015 12:29,011XX W 111TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2234,22,34,75,11,,,2015,2/17/2018 15:55,,,
11161712,JA513973,11/16/2017 11:23,061XX S DR MARTIN LUTHER KING JR DR,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,TRUE,FALSE,311,3,20,40,18,,,2017,2/17/2018 15:55,,,
11046489,JA381689,8/5/2017 17:00,044XX N LAKE SHORE DR NB,820,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,1914,19,46,3,6,,,2017,8/12/2017 15:49,,,
11232705,JB154747,8/3/2017 7:50,016XX E 84TH PL,485,BATTERY,AGGRAVATED OF A CHILD,RESIDENCE,FALSE,FALSE,412,4,8,45,04B,,,2017,2/17/2018 15:55,,,
11232744,JB154832,9/1/2017 12:00,027XX W GRANVILLE AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,FALSE,FALSE,2413,24,50,2,26,,,2017,2/17/2018 15:55,,,
11232500,JB154487,7/12/2017 15:00,114XX S MORGAN ST,610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,FALSE,FALSE,2234,22,34,75,5,,,2017,2/17/2018 15:55,,,
11232341,JB154270,12/19/2017 15:58,075XX S CALUMET AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,623,6,6,69,11,,,2017,2/17/2018 15:55,,,
11232583,JB154527,2/12/2017 0:00,048XX S LAKE PARK AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,222,2,4,39,11,,,2017,2/17/2018 15:55,,,
11231026,JB152500,1/1/2001 0:00,050XX N ASHLAND AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,FALSE,2032,20,47,3,2,,,2001,10/27/2018 16:00,,,
11227511,JB138757,1/1/2005 0:01,117XX S WALLACE ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,524,5,34,53,17,,,2005,2/16/2019 15:59,,,
11232548,JB154438,2/9/2017 14:00,0000X E 101ST PL,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,511,5,9,49,5,,,2017,2/17/2018 15:55,,,
10060236,HY189559,3/18/2015 13:50,001XX E 70TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,TRUE,FALSE,322,3,6,69,18,,,2015,2/24/2018 15:52,,,
11229087,JB149412,2/10/2018 16:00,015XX E 55TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,CTA PLATFORM,FALSE,FALSE,234,2,4,41,11,,,2018,2/17/2018 15:55,,,
11044982,JA380144,8/5/2017 20:30,003XX E Randolph St,870,THEFT,POCKET-PICKING,PARK PROPERTY,FALSE,FALSE,114,1,42,32,6,,,2017,8/12/2017 15:49,,,
11229074,JB149824,2/10/2018 18:30,001XX W CONGRESS PKWY,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,122,1,2,32,6,,,2018,2/17/2018 15:55,,,
11232310,JB154174,8/31/2017 9:00,015XX N FREMONT ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,FALSE,FALSE,1822,18,43,8,7,,,2017,2/17/2018 15:55,,,
11232344,JB154242,10/15/2017 11:00,092XX S BURLEY AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,OTHER,FALSE,FALSE,424,4,10,46,17,,,2017,2/17/2018 15:55,,,
11047815,JA383194,7/19/2003 0:01,053XX S MAPLEWOOD AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,923,9,14,63,20,,,2003,8/12/2017 15:49,,,
11047842,JA383044,8/5/2017 0:00,001XX S MICHIGAN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,112,1,42,32,6,,,2017,8/12/2017 15:49,,,
11047891,JA382902,8/5/2017 11:10,007XX N Michigan Ave,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,1834,18,42,8,6,,,2017,8/12/2017 15:49,,,
11050829,JA386641,9/1/2012 0:00,004XX N RIDGEWAY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1122,11,27,23,11,,,2012,8/12/2017 15:49,,,
11035301,JA368739,7/25/2017 20:00,002XX E Randolph St,820,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,114,1,42,32,6,,,2017,8/1/2017 15:52,,,
11051185,JA387200,4/10/2015 12:00,045XX N KIMBALL AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,APARTMENT,FALSE,FALSE,1724,17,33,14,10,,,2015,8/12/2017 15:49,,,
11051272,JA383332,3/15/2014 0:00,004XX E 95TH ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,FALSE,FALSE,633,6,9,49,20,,,2014,8/12/2017 15:49,,,
11036991,JA371001,5/22/2015 0:01,017XX N WHIPPLE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,1421,14,26,23,11,,,2015,8/1/2017 15:52,,,
11051274,JA385356,9/1/2015 0:01,069XX S YALE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,731,7,6,69,20,,,2015,8/12/2017 15:49,,,
11051296,JA385534,6/1/2015 0:00,019XX W LAKE ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,1223,12,27,28,17,,,2015,8/12/2017 15:49,,,
11051310,JA385303,7/1/2015 0:01,011XX N DEARBORN ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,1824,18,42,8,20,,,2015,8/12/2017 15:49,,,
11051313,JA385577,1/1/2015 0:00,063XX S WINCHESTER AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,FALSE,726,7,15,67,2,,,2015,8/12/2017 15:49,,,
11051349,JA386728,12/1/2015 19:35,011XX W FARWELL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,FALSE,FALSE,2431,24,49,1,11,,,2015,8/12/2017 15:49,,,
11037294,JA371270,3/18/2015 12:00,0000X W WACKER DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,FALSE,FALSE,111,1,42,32,11,,,2015,8/1/2017 15:52,,,
11037400,JA371345,6/15/2015 10:00,073XX S SOUTH SHORE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,334,3,7,43,11,,,2015,8/1/2017 15:52,,,
11037459,JA371175,1/1/2008 9:00,026XX W ARMITAGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1431,14,1,22,11,,,2008,8/1/2017 15:52,,,
11037508,JA361287,3/16/2013 14:00,080XX S MERRILL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,414,4,8,46,7,,,2013,8/1/2017 15:52,,,
11037529,JA371603,12/24/2015 17:30,016XX W 93RD PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2221,22,21,73,11,,,2015,8/1/2017 15:52,,,
11231737,JB153259,10/1/2017 10:00,066XX S HERMITAGE AVE,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,FALSE,FALSE,725,7,15,67,11,,,2017,2/18/2018 15:45,,,
11233153,JB155252,11/13/2017 10:31,0000X W 36TH ST,810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,213,2,3,35,6,,,2017,2/18/2018 15:47,,,
11233092,JB155323,12/16/2017 21:30,005XX N MONTICELLO AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,FALSE,FALSE,1122,11,27,23,26,,,2017,2/18/2018 15:47,,,
11233312,JB155575,12/24/2017 15:00,059XX W 64TH PL,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,812,8,13,64,6,,,2017,2/18/2018 15:47,,,
11230712,JB151124,2/11/2018 10:00,005XX E 104TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,9,49,08B,,,2018,2/18/2018 15:47,,,
11233209,JB155522,8/21/2017 10:00,072XX S CAMPBELL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,832,8,18,66,11,,,2017,2/18/2018 15:47,,,
11233183,JB155455,2/16/2016 9:00,029XX W AUGUSTA BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1211,12,26,24,7,,,2016,2/18/2018 15:47,,,
11233337,JB154357,5/1/2017 17:00,047XX N MALDEN ST,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,FALSE,FALSE,1913,19,46,3,2,,,2017,2/18/2018 15:47,,,
11233253,JB155577,10/1/2017 18:00,012XX S KEDVALE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT/LAND,FALSE,FALSE,1011,10,24,29,7,,,2017,2/18/2018 15:47,,,
11233154,JB155334,8/8/2015 12:00,050XX W 55TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,814,8,23,56,7,,,2015,2/18/2018 15:47,,,
11233094,JB155324,12/5/2017 9:00,017XX N LOCKWOOD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,2532,25,37,25,26,,,2017,2/18/2018 15:47,,,
11233432,JB155473,6/16/2016 11:40,080XX S EBERHART AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,631,6,6,44,11,,,2016,2/18/2018 15:47,,,
11233455,JB155579,12/10/2017 14:00,049XX S PULASKI RD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,SIDEWALK,FALSE,FALSE,815,8,14,57,26,,,2017,2/18/2018 15:47,,,
1930689,HH109118,1/5/2002 21:24,007XX E 103 ST,820,THEFT,$500 AND UNDER,GAS STATION,TRUE,FALSE,512,5,,,6,,,2002,2/4/2016 6:33,,,
11233198,JB155475,5/14/2017 0:00,077XX S RHODES AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,624,6,6,69,5,,,2017,2/18/2018 15:47,,,
11233682,JB154368,9/25/2017 12:00,041XX N MARINE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,COMMERCIAL / BUSINESS OFFICE,TRUE,FALSE,1915,19,46,3,11,,,2017,10/30/2018 16:11,,,
11169975,JA520863,11/21/2017 17:45,108XX S HOXIE AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE,TRUE,FALSE,434,4,10,51,18,,,2017,3/3/2018 15:51,,,
11038135,JA372338,11/16/2013 0:00,007XX E 103RD PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,512,5,9,50,11,,,2013,8/2/2017 15:54,,,
11038365,JA372577,6/17/2009 9:00,007XX W 118TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,524,5,34,53,11,,,2009,8/2/2017 15:54,,,
11038613,JA371551,6/1/2014 9:00,051XX N KEATING AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,FALSE,FALSE,1712,17,39,14,11,,,2014,8/2/2017 15:54,,,
11038630,HZ570211,1/1/2015 0:01,114XX S EMERALD AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,2233,22,34,49,20,,,2015,8/2/2017 15:54,,,
11038667,JA372875,1/1/2015 9:00,025XX W TOUHY AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,2411,24,50,2,11,,,2015,8/2/2017 15:54,,,
11038676,JA372963,9/1/2014 9:00,068XX S WINCHESTER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,726,7,17,67,11,,,2014,8/2/2017 15:54,,,
11039122,JA371416,1/1/2015 0:01,026XX W WARREN BLVD,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,1222,12,2,27,20,,,2015,8/2/2017 15:54,,,
11039125,JA371523,1/1/2015 0:01,023XX S OAKLEY AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,1034,10,25,31,17,,,2015,8/2/2017 15:54,,,
11039128,JA371681,8/1/2015 0:01,039XX N LAWNDALE AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1732,17,39,16,20,,,2015,8/2/2017 15:54,,,
11039140,JA371686,1/1/2010 0:00,055XX W FARRAGUT AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,FALSE,1623,16,45,11,2,,,2010,8/2/2017 15:54,,,
11039142,JA371468,1/1/2015 0:01,041XX S ALBANY AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,921,9,14,58,20,,,2015,8/2/2017 15:54,,,
11039143,JA371714,11/1/2015 0:01,011XX N KOSTNER AVE,1585,SEX OFFENSE,OTHER,RESIDENCE,FALSE,FALSE,1111,11,37,23,17,,,2015,8/2/2017 15:54,,,
11039147,JA373121,1/1/2015 0:01,020XX N LONG AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,2515,25,37,19,17,,,2015,8/2/2017 15:54,,,
11039239,JA373435,4/14/2014 0:01,031XX N SPRINGFIELD AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,FALSE,FALSE,2523,25,31,21,2,,,2014,8/2/2017 15:54,,,
11039144,JA371577,1/1/2016 0:01,080XX S MARQUETTE AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,TRUE,422,4,7,46,2,,,2016,8/5/2017 15:48,,,
9648188,HX215795,4/8/2014 14:47,050XX W LAWRENCE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,TRUE,FALSE,1623,16,45,11,18,,,2014,8/5/2017 15:48,,,
11039129,JA371623,1/1/2014 0:01,049XX W POTOMAC AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,2533,25,37,25,20,,,2014,8/9/2017 15:49,,,
11039131,JA371830,12/4/2015 0:01,008XX N ST LOUIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,1121,11,27,23,08B,,,2015,8/9/2017 15:49,,,
11039145,JA372904,1/1/2015 0:01,071XX S FRANCISCO AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,TRUE,831,8,18,66,2,,,2015,1/16/2018 16:00,,,
11233444,JB155469,5/15/2017 11:30,080XX S EBERHART AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,FALSE,FALSE,631,6,6,44,11,,,2017,2/18/2018 15:47,,,
